Ei_Jarbas-Vitoria-weak_slow-polly.wav, Ei Jarbas, e Jarbas
Oi_Computador-Cristiano-strong_slow-polly.wav, Oi Computador, por computador
Oi_Computador-Ines-strong_low_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Vitoria-weak-polly.wav, Oi Computador, 80
Oi_Computador-Vitoria-slow-polly.wav, Oi Computador, UNK
Oi_Computador-Cristiano-fast_high_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Ines-fast_low_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Ricardo-low_pitch-polly.wav, Oi Computador, computador
Oi_Computador-Cristiano-weak_fast-polly.wav, Oi Computador, Record
Oi_Computador-Ines-fast-polly.wav, Oi Computador, UNK
Oi_Computador-Cristiano-weak-polly.wav, Oi Computador, computador
Oi_Computador-Vitoria-strong_high_pitch-polly.wav, Oi Computador, último
Oi_Computador-Ricardo-weak_high_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Vitoria-fast_low_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Ricardo-slow-polly.wav, Oi Computador, Oi computador
Oi_Computador-Vitoria-weak_slow-polly.wav, Oi Computador, Oi computador
Oi_Computador-Vitoria-slow_low_pitch-polly.wav, Oi Computador, Oi computador
Oi_Computador-Cristiano-softly-polly.wav, Oi Computador, Oi computador
Oi_Computador-Ricardo-weak_fast-polly.wav, Oi Computador, UNK
Oi_Computador-Cristiano-slow_low_pitch-polly.wav, Oi Computador, computador
Oi_Computador-Ricardo-high_pitch-polly.wav, Oi Computador, Oi computador
Oi_Computador-Cristiano-high_pitch-polly.wav, Oi Computador, Oi computador
Oi_Computador-Cristiano-low_pitch-polly.wav, Oi Computador, Oi computador
Oi_Computador-Cristiano-strong_high_pitch-polly.wav, Oi Computador, Worten
Oi_Computador-Ricardo-fast_low_pitch-polly.wav, Oi Computador, completa
Oi_Computador-Ricardo-softly-polly.wav, Oi Computador, computador
Oi_Computador-Vitoria-fast-polly.wav, Oi Computador, UNK
Oi_Computador-Cristiano-fast-polly.wav, Oi Computador, Oi conta
Oi_Computador-Cristiano-polly.wav, Oi Computador, Oi computador
Oi_Computador-Cristiano-weak_slow-polly.wav, Oi Computador, computador
Oi_Computador-Ines-slow_high_pitch-polly.wav, Oi Computador, foi computador
Oi_Computador-Ines-fast_high_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Vitoria-polly.wav, Oi Computador, 8k
Oi_Computador-Vitoria-strong_low_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Vitoria-low_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Cristiano-fast_low_pitch-polly.wav, Oi Computador, Oi como tas
Oi_Computador-Ines-weak_fast-polly.wav, Oi Computador, UNK
Oi_Computador-Ines-slow_low_pitch-polly.wav, Oi Computador, computador
Oi_Computador-Ines-weak_low_pitch-polly.wav, Oi Computador, UNK
Oi_Computador-Cristiano-slow_high_pitch-polly.wav, Oi Computador, computador
Oi_Computador-Ines-weak_high_pitch-polly.wav, Oi Computador, é complicado
Oi_Computador-Cristiano-weak_low_pitch-polly.wav, Oi Computador, unicórnio
Oi_Computador-Ines-strong_fast-polly.wav, Oi Computador, UNK
Oi_Computador-Cristiano-slow-polly.wav, Oi Computador, Oi computador
Ó_Trabalhas-Ricardo-strong-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Cristiano-strong_fast-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-fast-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Cristiano-weak_fast-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ricardo-high_pitch-polly.wav, Ó Trabalhas, bom trabalho
Ó_Trabalhas-Vitoria-slow_low_pitch-polly.wav, Ó Trabalhas, ou trabalhas
Ó_Trabalhas-Cristiano-weak_high_pitch-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ricardo-softly-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-slow_low_pitch-polly.wav, Ó Trabalhas, ou trabalhas
Ó_Trabalhas-Cristiano-fast_low_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ricardo-fast_high_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-weak-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ines-weak_high_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Cristiano-fast-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ines-slow-polly.wav, Ó Trabalhas, ou trabalhas
Ó_Trabalhas-Vitoria-weak_slow-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Vitoria-fast_low_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ricardo-slow-polly.wav, Ó Trabalhas, trabalho
Ó_Trabalhas-Cristiano-strong_high_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-slow_high_pitch-polly.wav, Ó Trabalhas, ou trabalhas
Ó_Trabalhas-Ines-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Vitoria-strong_fast-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-fast_high_pitch-polly.wav, Ó Trabalhas, ao trabalho
Ó_Trabalhas-Ines-low_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ines-weak_low_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Vitoria-slow_high_pitch-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Vitoria-weak-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Cristiano-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ricardo-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-softly-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Cristiano-fast_high_pitch-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ricardo-weak_low_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Vitoria-weak_fast-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-strong_slow-polly.wav, Ó Trabalhas, ou trabalhas
Ó_Trabalhas-Cristiano-low_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ricardo-weak-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Vitoria-strong-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ines-high_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ricardo-weak_slow-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Cristiano-weak-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ines-weak_fast-polly.wav, Ó Trabalhas, alterar
Ó_Trabalhas-Vitoria-weak_low_pitch-polly.wav, Ó Trabalhas, Ela trabalha
Ó_Trabalhas-Cristiano-slow-polly.wav, Ó Trabalhas, trabalhas
Ó_Trabalhas-Ricardo-slow_low_pitch-polly.wav, Ó Trabalhas, trabalho
Ó_Trabalhas-Vitoria-high_pitch-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ricardo-weak_fast-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-fast_low_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Cristiano-strong_low_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Vitoria-softly-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ines-strong_high_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Vitoria-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ricardo-fast_low_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Cristiano-slow_high_pitch-polly.wav, Ó Trabalhas, o trabalhas
Ó_Trabalhas-Cristiano-weak_slow-polly.wav, Ó Trabalhas, trabalhas
Ó_Trabalhas-Vitoria-fast-polly.wav, Ó Trabalhas, outra
Ó_Trabalhas-Cristiano-softly-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ricardo-strong_low_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-strong_fast-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ricardo-strong_high_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Vitoria-strong_slow-polly.wav, Ó Trabalhas, trabalhos
Ó_Trabalhas-Cristiano-strong-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Vitoria-strong_low_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ines-weak_slow-polly.wav, Ó Trabalhas, ou trabalhas
Ó_Trabalhas-Ricardo-low_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Vitoria-low_pitch-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ricardo-fast-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ricardo-weak_high_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Vitoria-fast_high_pitch-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Vitoria-slow-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ines-strong_low_pitch-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Ricardo-strong_slow-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Ricardo-slow_high_pitch-polly.wav, Ó Trabalhas, trabalho
Ó_Trabalhas-Cristiano-weak_low_pitch-polly.wav, Ó Trabalhas, trabalho
Ó_Trabalhas-Vitoria-weak_high_pitch-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Cristiano-strong_slow-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Cristiano-high_pitch-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ines-strong-polly.wav, Ó Trabalhas, vou trabalhar
Ó_Trabalhas-Cristiano-slow_low_pitch-polly.wav, Ó Trabalhas, o trabalho
Ó_Trabalhas-Ricardo-strong_fast-polly.wav, Ó Trabalhas, UNK
Ó_Trabalhas-Vitoria-strong_high_pitch-polly.wav, Ó Trabalhas, UNK
Facas-Ricardo-strong_slow-polly.wav, Facas, UNK
Facas-Cristiano-weak_high_pitch-polly.wav, Facas, UNK
Facas-Ricardo-weak_low_pitch-polly.wav, Facas, UNK
Facas-Ines-polly.wav, Facas, UNK
Facas-Ricardo-strong-polly.wav, Facas, UNK
Facas-Ines-slow_high_pitch-polly.wav, Facas, facas
Facas-Cristiano-weak_low_pitch-polly.wav, Facas, UNK
Facas-Vitoria-slow_high_pitch-polly.wav, Facas, facas
Facas-Ines-fast_high_pitch-polly.wav, Facas, UNK
Facas-Ines-slow_low_pitch-polly.wav, Facas, UNK
Facas-Vitoria-polly.wav, Facas, fac
Facas-Vitoria-softly-polly.wav, Facas, fac
Facas-Cristiano-fast_high_pitch-polly.wav, Facas, UNK
Facas-Ricardo-high_pitch-polly.wav, Facas, UNK
Facas-Ines-strong_slow-polly.wav, Facas, facas
Facas-Vitoria-slow_low_pitch-polly.wav, Facas, facas
Facas-Ricardo-strong_high_pitch-polly.wav, Facas, UNK
Facas-Cristiano-weak-polly.wav, Facas, UNK
Facas-Vitoria-strong_low_pitch-polly.wav, Facas, fac
Facas-Vitoria-weak_fast-polly.wav, Facas, UNK
Facas-Ines-weak_slow-polly.wav, Facas, ok
Facas-Ines-high_pitch-polly.wav, Facas, UNK
Facas-Vitoria-weak_low_pitch-polly.wav, Facas, UNK
Facas-Ines-weak_fast-polly.wav, Facas, UNK
Facas-Ines-fast_low_pitch-polly.wav, Facas, UNK
Facas-Cristiano-strong_high_pitch-polly.wav, Facas, UNK
Facas-Cristiano-slow_high_pitch-polly.wav, Facas, UNK
Facas-Cristiano-fast-polly.wav, Facas, UNK
Facas-Vitoria-weak_slow-polly.wav, Facas, Pata
Facas-Ines-slow-polly.wav, Facas, facas
Facas-Ricardo-weak_fast-polly.wav, Facas, UNK
Facas-Vitoria-strong_fast-polly.wav, Facas, UNK
Facas-Ines-strong_low_pitch-polly.wav, Facas, UNK
Facas-Cristiano-weak_slow-polly.wav, Facas, UNK
Facas-Ricardo-low_pitch-polly.wav, Facas, UNK
Facas-Cristiano-strong-polly.wav, Facas, UNK
Facas-Vitoria-weak-polly.wav, Facas, UNK
Facas-Vitoria-strong_slow-polly.wav, Facas, UNK
Facas-Ines-fast-polly.wav, Facas, UNK
Facas-Ines-weak_high_pitch-polly.wav, Facas, shake
Facas-Vitoria-strong_high_pitch-polly.wav, Facas, UNK
Facas-Cristiano-strong_slow-polly.wav, Facas, UNK
Facas-Ricardo-weak_high_pitch-polly.wav, Facas, UNK
Facas-Cristiano-strong_low_pitch-polly.wav, Facas, UNK
Facas-Vitoria-weak_high_pitch-polly.wav, Facas, UNK
Facas-Ricardo-slow_high_pitch-polly.wav, Facas, UNK
Facas-Ricardo-polly.wav, Facas, UNK
Facas-Ricardo-slow_low_pitch-polly.wav, Facas, UNK
Facas-Cristiano-high_pitch-polly.wav, Facas, UNK
Facas-Ricardo-softly-polly.wav, Facas, UNK
Facas-Vitoria-low_pitch-polly.wav, Facas, fac
Facas-Ricardo-fast-polly.wav, Facas, UNK
Facas-Ricardo-fast_high_pitch-polly.wav, Facas, UNK
Facas-Cristiano-low_pitch-polly.wav, Facas, UNK
Facas-Ricardo-strong_fast-polly.wav, Facas, UNK
Facas-Cristiano-polly.wav, Facas, facas
Facas-Cristiano-fast_low_pitch-polly.wav, Facas, UNK
Facas-Ines-strong-polly.wav, Facas, UNK
Facas-Cristiano-strong_fast-polly.wav, Facas, UNK
Facas-Ines-strong_high_pitch-polly.wav, Facas, UNK
Facas-Cristiano-weak_fast-polly.wav, Facas, UNK
Facas-Ines-strong_fast-polly.wav, Facas, UNK
Facas-Ines-low_pitch-polly.wav, Facas, UNK
Facas-Vitoria-fast-polly.wav, Facas, UNK
Facas-Vitoria-fast_high_pitch-polly.wav, Facas, UNK
Facas-Ricardo-fast_low_pitch-polly.wav, Facas, UNK
Facas-Ricardo-weak-polly.wav, Facas, UNK
Facas-Cristiano-softly-polly.wav, Facas, facas
Facas-Ricardo-weak_slow-polly.wav, Facas, UNK
Facas-Vitoria-fast_low_pitch-polly.wav, Facas, UNK
Facas-Ines-weak_low_pitch-polly.wav, Facas, UNK
Facas-Vitoria-high_pitch-polly.wav, Facas, UNK
Facas-Ines-softly-polly.wav, Facas, facas
Facas-Ricardo-slow-polly.wav, Facas, UNK
Facas-Ines-weak-polly.wav, Facas, UNK
Facas-Ricardo-strong_low_pitch-polly.wav, Facas, UNK
Facas-Cristiano-slow_low_pitch-polly.wav, Facas, UNK
Facas-Vitoria-strong-polly.wav, Facas, UNK
Facas-Cristiano-slow-polly.wav, Facas, UNK
Facas-Vitoria-slow-polly.wav, Facas, UNK
Hey_Facas-Vitoria-slow_low_pitch-polly.wav, Hey Facas, facas
Hey_Facas-Cristiano-slow-polly.wav, Hey Facas, e facas
Hey_Facas-Ricardo-strong_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-fast-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-strong_fast-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-strong_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-high_pitch-polly.wav, Hey Facas, facas
Hey_Facas-Vitoria-low_pitch-polly.wav, Hey Facas, infaco
Hey_Facas-Ricardo-low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-weak_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-strong_slow-polly.wav, Hey Facas, Infacol
Hey_Facas-Ricardo-softly-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-fast_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-strong_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-weak-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-weak_slow-polly.wav, Hey Facas, facas
Hey_Facas-Cristiano-polly.wav, Hey Facas, a faca
Hey_Facas-Cristiano-weak_high_pitch-polly.wav, Hey Facas, em faca
Hey_Facas-Ricardo-fast-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-softly-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-weak_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-strong_slow-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-fast_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-strong_fast-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-weak_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-low_pitch-polly.wav, Hey Facas, em faca
Hey_Facas-Ricardo-fast_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-fast_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-weak_fast-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-strong_low_pitch-polly.wav, Hey Facas, infaco
Hey_Facas-Vitoria-fast_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-weak-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-slow_low_pitch-polly.wav, Hey Facas, Faker
Hey_Facas-Vitoria-strong_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-slow-polly.wav, Hey Facas, e faca
Hey_Facas-Cristiano-fast_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-strong-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-weak_fast-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-weak_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-softly-polly.wav, Hey Facas, a faca
Hey_Facas-Cristiano-slow_high_pitch-polly.wav, Hey Facas, a faca
Hey_Facas-Ines-slow-polly.wav, Hey Facas, facas
Hey_Facas-Ines-strong_slow-polly.wav, Hey Facas, facas
Hey_Facas-Vitoria-weak-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-high_pitch-polly.wav, Hey Facas, e faca
Hey_Facas-Ines-strong_high_pitch-polly.wav, Hey Facas, e faca
Hey_Facas-Cristiano-strong_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-strong_fast-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-slow_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-weak_low_pitch-polly.wav, Hey Facas, em casa
Hey_Facas-Vitoria-fast_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-weak_slow-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-weak-polly.wav, Hey Facas, em faca
Hey_Facas-Ines-weak_slow-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-strong_slow-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-weak_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-slow-polly.wav, Hey Facas, efac
Hey_Facas-Ines-strong_low_pitch-polly.wav, Hey Facas, faca
Hey_Facas-Ines-strong_fast-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-slow_low_pitch-polly.wav, Hey Facas, e facas
Hey_Facas-Ines-weak_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-weak_fast-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-weak_fast-polly.wav, Hey Facas, UNK
Hey_Facas-Ricardo-slow_low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-slow_high_pitch-polly.wav, Hey Facas, facas
Hey_Facas-Ines-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-low_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Vitoria-weak_slow-polly.wav, Hey Facas, facas
Hey_Facas-Ines-strong-polly.wav, Hey Facas, facas
Hey_Facas-Vitoria-strong-polly.wav, Hey Facas, UNK
Hey_Facas-Cristiano-fast-polly.wav, Hey Facas, e faca
Hey_Facas-Ricardo-strong-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-fast-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-fast_high_pitch-polly.wav, Hey Facas, UNK
Hey_Facas-Ines-slow_high_pitch-polly.wav, Hey Facas, facas
Hey_Facas-Ines-softly-polly.wav, Hey Facas, facas
Ó_carborador-Ricardo-strong_low_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Ricardo-strong_slow-polly.wav, Ó carborador, carburador
Ó_carborador-Cristiano-fast_low_pitch-polly.wav, Ó carborador, hóquei em patins
Ó_carborador-Cristiano-strong_low_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Cristiano-weak_low_pitch-polly.wav, Ó carborador, carburador
Ó_carborador-Ines-weak_fast-polly.wav, Ó carborador, UNK
Ó_carborador-Ricardo-strong_high_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Ines-slow_low_pitch-polly.wav, Ó carborador, o carburador
Ó_carborador-Vitoria-slow_high_pitch-polly.wav, Ó carborador, o carburador
Ó_carborador-Cristiano-softly-polly.wav, Ó carborador, carburador
Ó_carborador-Ines-weak_low_pitch-polly.wav, Ó carborador, o primeiro
Ó_carborador-Vitoria-fast_low_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-low_pitch-polly.wav, Ó carborador, o carburador
Ó_carborador-Ines-softly-polly.wav, Ó carborador, Opel
Ó_carborador-Ricardo-high_pitch-polly.wav, Ó carborador, ok
Ó_carborador-Vitoria-softly-polly.wav, Ó carborador, o carburador
Ó_carborador-Vitoria-weak-polly.wav, Ó carborador, Algarve
Ó_carborador-Vitoria-strong_low_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Cristiano-strong-polly.wav, Ó carborador, carburador
Ó_carborador-Vitoria-slow-polly.wav, Ó carborador, o carburador
Ó_carborador-Ricardo-weak_fast-polly.wav, Ó carborador, UNK
Ó_carborador-Ines-strong-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-weak_slow-polly.wav, Ó carborador, o carburador
Ó_carborador-Ricardo-softly-polly.wav, Ó carborador, Ok Google
Ó_carborador-Ines-weak-polly.wav, Ó carborador, UNK
Ó_carborador-Ines-fast-polly.wav, Ó carborador, UNK
Ó_carborador-Ricardo-fast-polly.wav, Ó carborador, UNK
Ó_carborador-Ricardo-slow_high_pitch-polly.wav, Ó carborador, o carburador
Ó_carborador-Ricardo-low_pitch-polly.wav, Ó carborador, Algarve
Ó_carborador-Cristiano-slow_high_pitch-polly.wav, Ó carborador, carburador
Ó_carborador-Ines-high_pitch-polly.wav, Ó carborador, Pokébola
Ó_carborador-Ines-polly.wav, Ó carborador, UNK
Ó_carborador-Cristiano-strong_fast-polly.wav, Ó carborador, UNK
Ó_carborador-Ines-slow_high_pitch-polly.wav, Ó carborador, o carburador
Ó_carborador-Cristiano-low_pitch-polly.wav, Ó carborador, carburador
Ó_carborador-Ricardo-fast_high_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Ricardo-slow-polly.wav, Ó carborador, o carburador
Ó_carborador-Cristiano-weak_high_pitch-polly.wav, Ó carborador, carburador
Ó_carborador-Ricardo-slow_low_pitch-polly.wav, Ó carborador, o carburador
Ó_carborador-Vitoria-fast_high_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Ricardo-weak_slow-polly.wav, Ó carborador, UNK
Ó_carborador-Cristiano-strong_high_pitch-polly.wav, Ó carborador, carburador
Ó_carborador-Cristiano-high_pitch-polly.wav, Ó carborador, carburador
Ó_carborador-Ines-low_pitch-polly.wav, Ó carborador, Ok Google
Ó_carborador-Ines-strong_slow-polly.wav, Ó carborador, o carburador
Ó_carborador-Vitoria-high_pitch-polly.wav, Ó carborador, o carburador
Ó_carborador-Ricardo-weak-polly.wav, Ó carborador, ok
Ó_carborador-Cristiano-polly.wav, Ó carborador, carburador
Ó_carborador-Ines-fast_high_pitch-polly.wav, Ó carborador, o cabelo
Ó_carborador-Cristiano-weak_slow-polly.wav, Ó carborador, carburador
Ó_carborador-Cristiano-weak_fast-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-strong_high_pitch-polly.wav, Ó carborador, um carburador
Ó_carborador-Ricardo-strong_fast-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-weak_high_pitch-polly.wav, Ó carborador, Algarve
Ó_carborador-Ricardo-strong-polly.wav, Ó carborador, UNK
Ó_carborador-Cristiano-strong_slow-polly.wav, Ó carborador, carburador
Ó_carborador-Cristiano-weak-polly.wav, Ó carborador, carburador
Ó_carborador-Cristiano-slow-polly.wav, Ó carborador, carburador
Ó_carborador-Vitoria-strong_slow-polly.wav, Ó carborador, carburador
Ó_carborador-Ines-weak_high_pitch-polly.wav, Ó carborador, Pokébola
Ó_carborador-Cristiano-slow_low_pitch-polly.wav, Ó carborador, carburador
Ó_carborador-Vitoria-fast-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-weak_low_pitch-polly.wav, Ó carborador, Algarve
Ó_carborador-Vitoria-polly.wav, Ó carborador, o carburador
Ó_carborador-Ines-strong_high_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Cristiano-fast_high_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-slow_low_pitch-polly.wav, Ó carborador, carburador
Ó_carborador-Ricardo-fast_low_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-strong_fast-polly.wav, Ó carborador, UNK
Ó_carborador-Ines-fast_low_pitch-polly.wav, Ó carborador, o primeira
Ó_carborador-Ricardo-weak_low_pitch-polly.wav, Ó carborador, ok
Ó_carborador-Ricardo-weak_high_pitch-polly.wav, Ó carborador, ok
Ó_carborador-Ines-strong_low_pitch-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-weak_fast-polly.wav, Ó carborador, UNK
Ó_carborador-Vitoria-strong-polly.wav, Ó carborador, UNK
Ó_carborador-Ines-slow-polly.wav, Ó carborador, o carburador
Ó_carborador-Ricardo-polly.wav, Ó carborador, ok
Ó_carborador-Ines-weak_slow-polly.wav, Ó carborador, carburador
Ó_carborador-Cristiano-fast-polly.wav, Ó carborador, Alcântara
Ó_carborador-Ines-strong_fast-polly.wav, Ó carborador, UNK
Ei_carborador-Vitoria-fast_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-weak_low_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ricardo-fast-polly.wav, Ei carborador, UNK
Ei_carborador-Ines-weak_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-fast_high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Ines-weak_high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-high_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-fast_high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-fast_high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-slow_low_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Vitoria-weak_fast-polly.wav, Ei carborador, UNK
Ei_carborador-Ines-weak_slow-polly.wav, Ei carborador, carbonara
Ei_carborador-Ricardo-softly-polly.wav, Ei carborador, Ricardo
Ei_carborador-Ines-polly.wav, Ei carborador, UNK
